Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_null,MasVnrArea_null,GarageYrBlt_null
695,50,RM,3.9318256327243257,8.719317375506371,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,73.0,59.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,927.0,927.0,GasA,TA,Y,SBrkr,6.9726062513017535,472.0,0,7.338888133838879,0,0,1,1,3,1,TA,5,Typ,0,Missing,Detchd,14.0,Unf,2,576.0,TA,TA,Y,112.0,0.0,0.0,0,0.0,0,MnPrv,0,4,2009,WD,Normal,11.86005499606543,0,0,0
696,20,RL,3.9889840465642745,9.533220655077928,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,19.0,19.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980.0,LwQ,40.0,92.0,1112.0,GasA,Gd,Y,SBrkr,7.036148493750536,0.0,0,7.036148493750536,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,19.0,Unf,2,551.0,TA,TA,Y,125.0,0.0,0.0,0,0.0,0,Missing,0,7,2006,WD,Normal,12.078239274020289,0,0,0
697,30,RM,3.912023005428146,8.699514748210191,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,85.0,56.0,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616.0,Unf,0.0,0.0,616.0,GasA,Gd,Y,SBrkr,6.423246963533519,0.0,0,6.423246963533519,0,0,1,0,2,1,TA,4,Typ,0,Missing,Detchd,85.0,Unf,1,205.0,TA,TA,Y,0.0,0.0,129.0,0,0.0,0,Missing,0,6,2006,WD,Normal,11.396391648714276,0,0,0
698,20,RL,4.04305126783455,8.767173396684006,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,54.0,54.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,0.0,219.0,980.0,GasA,Fa,Y,FuseA,7.045776576879511,0.0,0,7.045776576879511,0,1,1,0,2,1,TA,6,Typ,0,Missing,Detchd,54.0,Unf,1,308.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,9,2006,WD,Normal,11.72399643505017,0,0,0
699,20,RL,4.174387269895637,9.041921720351219,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Rare,Norm,1Fam,1Story,5,8,45.0,1.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553.0,BLQ,117.0,224.0,894.0,GasA,Ex,Y,SBrkr,6.795705775173514,0.0,0,6.795705775173514,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,37.0,Unf,1,336.0,TA,TA,Y,416.0,144.0,0.0,0,0.0,0,MnPrv,0,4,2010,WD,Normal,11.83862560460953,0,0,0
700,120,FV,4.07753744390572,8.362175469149628,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,4.0,4.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1375.0,1391.0,GasA,Ex,Y,SBrkr,7.237778191923443,0.0,0,7.237778191923443,0,0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,4.0,RFn,2,530.0,TA,TA,Y,156.0,158.0,0.0,0,0.0,0,Missing,0,7,2008,WD,Normal,12.185869938212655,0,0,0
701,20,RL,4.442651256490317,9.570180302058072,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,4.0,4.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,0.0,526.0,1800.0,GasA,Ex,Y,SBrkr,7.495541943884256,0.0,0,7.495541943884256,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,4.0,Fin,3,765.0,TA,TA,Y,270.0,78.0,0.0,0,0.0,0,Missing,0,5,2006,WD,Normal,12.652359748158593,0,0,0
702,20,RL,4.382026634673881,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,37.0,37.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1164.0,1164.0,GasA,TA,Y,SBrkr,7.059617628291383,0.0,0,7.059617628291383,0,0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,37.0,Unf,2,528.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,7,2006,COD,Normal,11.84939770159144,0,0,0
703,60,RL,4.406719247264253,9.428511581663834,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,0.0,0.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,7.142036574706803,1312.0,0,7.853993087224244,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,0.0,Fin,3,666.0,TA,TA,Y,324.0,100.0,0.0,0,0.0,0,Missing,0,7,2006,New,Partial,12.799175708864519,0,0,0
704,190,RM,4.330733340286331,8.939843124278502,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,110.0,14.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,360.0,360.0,GasA,Gd,Y,SBrkr,6.939253946041508,780.0,0,7.502186486602924,0,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,11.0,Unf,2,672.0,TA,TA,N,344.0,0.0,40.0,0,0.0,0,MnPrv,0,5,2010,WD,Normal,11.84939770159144,0,0,0
705,20,RL,4.248495242049359,9.035986984831405,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,0.0,761.0,1473.0,GasA,Ex,Y,SBrkr,7.302496423727326,0.0,0,7.302496423727326,1,0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,6.0,RFn,2,606.0,TA,TA,Y,0.0,35.0,0.0,144,0.0,0,Missing,0,5,2010,WD,Normal,12.269047444691562,0,0,0
706,190,RM,4.248495242049359,8.630521876723241,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,80.0,60.0,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Rare,Fa,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Fa,N,SBrkr,6.991176463954885,720.0,0,6.9957661563048505,0,0,2,0,3,2,Fa,7,Mod,0,Missing,Missing,30.0,Missing,0,0.0,Missing,Missing,N,0.0,0.0,0.0,0,0.0,0,Missing,3500,7,2010,WD,Normal,10.915088464214607,0,0,1
707,20,RL,4.23410650459726,9.156781342359631,Pave,IR2,Low,AllPub,CulDSac,Rare,ClearCr,Norm,Norm,1Fam,1Story,7,5,36.0,5.0,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219.0,Unf,0.0,424.0,1643.0,GasA,TA,Y,SBrkr,7.508787170634276,0.0,0,7.508787170634276,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,36.0,Unf,2,739.0,TA,TA,Y,380.0,48.0,0.0,0,0.0,0,Missing,0,6,2007,WD,Normal,12.618182296357007,1,0,0
708,120,RL,3.871201010907891,8.738735461363474,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,3.0,3.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,7.188412736496954,0.0,0,7.188412736496954,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,3.0,Fin,2,550.0,TA,TA,Y,192.0,38.0,0.0,0,0.0,0,Missing,0,12,2009,WD,Normal,12.445089546000673,0,0,0
709,60,RL,4.174387269895637,9.106977858981029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,0.0,0.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,6.590301048196686,728.0,0,7.283448228756631,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0.0,Fin,2,400.0,TA,TA,Y,100.0,24.0,0.0,0,0.0,0,Missing,0,7,2007,New,Partial,12.09815330331068,0,0,0
710,20,RL,4.23410650459726,8.876544550558378,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,42.0,42.0,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,876.0,876.0,GasA,TA,Y,SBrkr,6.806829360392176,0.0,0,6.806829360392176,0,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,42.0,Unf,1,408.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,MnPrv,0,12,2008,WD,Abnorml,11.607326140391713,1,0,0
711,30,RL,4.02535169073515,8.326032685955079,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,73.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,270.0,270.0,GasA,Gd,Y,SBrkr,6.591673732008658,0.0,0,6.591673732008658,0,0,1,0,2,1,TA,5,Rare,0,Missing,Missing,28.0,Missing,0,0.0,Missing,Missing,N,0.0,0.0,0.0,0,0.0,0,Missing,0,7,2008,WD,Normal,10.858998997563564,0,0,1
712,50,Rare,4.189654742026425,9.072456664612796,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,110.0,60.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Rare,TA,TA,Mn,Unf,0.0,Unf,0.0,859.0,859.0,GasA,Gd,Y,SBrkr,6.755768921984255,319.0,0,7.071573364211532,0,0,1,0,2,1,TA,7,Typ,0,Missing,Detchd,46.0,RFn,1,384.0,TA,TA,N,68.0,0.0,98.0,0,0.0,0,Missing,0,1,2010,WD,Abnorml,11.540307141711446,0,0,0
713,120,RL,3.6888794541139363,8.449128460502108,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,20.0,19.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767.0,Unf,0.0,461.0,1228.0,GasA,Gd,Y,SBrkr,7.113142108707088,0.0,0,7.113142108707088,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,20.0,Fin,2,472.0,TA,TA,Y,168.0,120.0,0.0,0,0.0,0,Missing,0,10,2008,WD,Normal,12.14950229404178,0,0,0
714,190,RL,4.0943445622221,9.19755903761145,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,36.0,36.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789.0,Unf,0.0,171.0,960.0,GasW,TA,N,SBrkr,6.866933284461882,0.0,0,6.866933284461882,1,0,1,0,3,1,TA,6,Typ,0,Missing,Detchd,36.0,Unf,2,576.0,TA,TA,Y,0.0,25.0,0.0,0,0.0,0,Missing,0,5,2006,WD,Normal,11.76756768334381,0,0,0
715,60,RL,4.23410650459726,9.511703431483827,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Rare,Norm,1Fam,2Story,6,8,34.0,5.0,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533.0,Unf,0.0,192.0,725.0,GasA,Ex,Y,SBrkr,6.586171654854675,754.0,0,7.2991214627108,0,0,2,1,3,1,Gd,6,Typ,0,Missing,Attchd,34.0,RFn,2,475.0,TA,TA,Y,0.0,44.0,0.0,0,0.0,0,Missing,0,3,2010,WD,Normal,11.779128505744886,1,0,0
716,20,RL,4.356708826689592,9.224243277145174,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,35.0,35.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,TA,Y,SBrkr,7.2078598714324755,0.0,0,7.2078598714324755,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,35.0,RFn,2,478.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,MnPrv,0,8,2009,WD,Normal,12.013700752882718,0,0,0
717,70,RM,4.0943445622221,9.287301413112312,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,117.0,9.0,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,718.0,718.0,GasA,Ex,Y,SBrkr,7.362645270417825,978.0,0,7.845416036592485,0,0,1,1,3,1,TA,8,Typ,0,Missing,Detchd,11.0,Unf,2,704.0,TA,TA,P,0.0,48.0,143.0,0,0.0,0,Missing,0,7,2007,WD,Normal,11.979799201207037,0,0,0
718,20,RL,4.382026634673881,9.210340371976184,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,35.0,8.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084.0,Unf,0.0,92.0,1176.0,GasA,Gd,Y,SBrkr,7.071573364211532,0.0,0,7.071573364211532,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,35.0,Unf,2,439.0,TA,TA,Y,224.0,0.0,0.0,0,0.0,0,MnPrv,0,11,2008,WD,Normal,11.964001084330445,0,0,0
719,60,RL,4.564348191467836,9.263122557415151,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,15.0,14.0,Hip,CompShg,Wd Sdng,Rare,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,7.1891677384203225,1093.0,0,7.790696031174738,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,15.0,RFn,3,983.0,TA,TA,Y,250.0,154.0,0.0,0,0.0,0,Missing,0,8,2008,WD,Normal,12.739637756265655,0,0,0
720,20,RL,4.23410650459726,9.20230820027892,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,37.0,37.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523.0,Unf,0.0,448.0,971.0,GasA,TA,Y,SBrkr,6.878326468291325,0.0,0,6.878326468291325,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,37.0,Unf,1,300.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,5,2006,WD,Normal,11.763684183317412,0,0,0
721,120,RL,4.23410650459726,8.789203094473724,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,21.0,21.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,594.0,1742.0,GasA,TA,Y,SBrkr,7.462789157412448,0.0,0,7.462789157412448,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,21.0,RFn,2,564.0,TA,TA,Y,114.0,28.0,0.0,0,0.0,0,Missing,0,12,2006,WD,Normal,12.524526376648708,1,0,0
722,120,RM,4.23410650459726,8.395251520610994,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,6.0,6.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,6.742880635791903,0.0,0,6.742880635791903,1,0,1,0,1,1,Gd,3,Typ,0,Missing,Attchd,6.0,RFn,2,420.0,TA,TA,Y,160.0,0.0,0.0,0,0.0,0,Missing,0,5,2010,WD,Normal,11.870599909242044,1,0,0
723,20,RL,4.248495242049359,9.002085433155724,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,39.0,39.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191.0,Unf,0.0,673.0,864.0,GasA,Ex,Y,SBrkr,6.761572768804055,0.0,0,6.761572768804055,0,0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,15.0,Unf,2,463.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,7,2009,WD,Normal,11.732060994886899,0,0,0
724,50,RL,4.0943445622221,9.008468955937513,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,54.0,36.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,6.904750769961838,473.0,0,7.293017679772782,0,0,2,0,4,1,TA,7,Typ,0,Missing,Detchd,50.0,Unf,1,548.0,TA,TA,Y,0.0,0.0,0.0,0,156.0,0,Missing,0,5,2008,WD,Normal,11.813030057420567,0,0,0
725,20,RL,4.454347296253507,9.494466128225186,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2.0,1.0,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234.0,Unf,0.0,464.0,1698.0,GasA,Ex,Y,SBrkr,7.437206366871292,0.0,0,7.437206366871292,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2.0,Fin,3,768.0,TA,TA,Y,327.0,64.0,0.0,0,0.0,0,Missing,0,2,2009,WD,Normal,12.676076274775909,0,0,0
726,20,RL,4.0943445622221,8.847934753328465,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,39.0,39.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375.0,BLQ,239.0,250.0,864.0,GasA,TA,Y,SBrkr,6.761572768804055,0.0,0,6.761572768804055,0,0,1,0,3,1,Gd,5,Typ,0,Missing,Detchd,20.0,Unf,2,660.0,TA,TA,Y,96.0,0.0,0.0,0,0.0,0,Missing,500,11,2009,WD,Normal,11.699405031912846,0,0,0
727,20,RL,4.23410650459726,9.98483709823245,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,21.0,2.0,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,72.0,880.0,GasA,Ex,Y,SBrkr,7.426549072397305,0.0,0,7.426549072397305,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,21.0,Fin,2,540.0,TA,TA,Y,292.0,44.0,0.0,182,0.0,0,Missing,0,12,2009,WD,Normal,12.310432660854417,1,0,0
728,20,RL,4.1588830833596715,8.897545598709327,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2.0,2.0,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0.0,508.0,1232.0,GasA,Ex,Y,SBrkr,7.116394144093465,0.0,0,7.116394144093465,1,0,2,0,2,1,Gd,6,Typ,0,Missing,Attchd,2.0,RFn,2,632.0,TA,TA,Y,132.0,0.0,0.0,0,0.0,0,Missing,0,2,2009,WD,Normal,12.178187442040638,0,0,0
729,90,RL,4.442651256490317,9.347926034928745,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,51.0,51.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,7.4821189235521155,0.0,0,7.4821189235521155,1,0,2,0,4,2,TA,9,Typ,0,Missing,Detchd,41.0,Unf,3,888.0,TA,TA,Y,0.0,25.0,0.0,0,0.0,0,Missing,0,7,2009,COD,Abnorml,11.608235644774552,0,0,0
730,30,RM,3.9512437185814275,8.738735461363474,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,84.0,59.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152.0,Unf,0.0,628.0,780.0,GasA,TA,Y,FuseA,6.742880635791903,0.0,360,7.0967213784947605,0,0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,47.0,Unf,2,539.0,TA,TA,Y,0.0,23.0,112.0,0,0.0,0,Missing,0,1,2009,WD,Normal,11.542484267211773,0,0,0
731,120,RL,3.6635616461296463,8.592115117933497,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,15.0,14.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,Y,SBrkr,7.38770923908104,0.0,0,7.38770923908104,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,15.0,RFn,2,608.0,TA,TA,Y,237.0,152.0,0.0,0,0.0,0,Missing,0,3,2010,WD,Normal,12.373703486914124,0,0,0
732,80,RL,4.290459441148391,9.168476167877484,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,4.0,4.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,Ex,Y,SBrkr,7.044032897274685,0.0,0,7.044032897274685,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,4.0,Fin,2,438.0,TA,TA,Y,160.0,22.0,0.0,0,0.0,0,Missing,0,5,2007,WD,Normal,12.141534124392603,0,0,0
733,60,RL,4.31748811353631,9.341719450032562,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,10.0,9.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,0.0,901.0,1153.0,GasA,Ex,Y,SBrkr,7.050122520269059,878.0,0,7.616283561580385,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,10.0,Fin,2,541.0,TA,TA,Y,192.0,84.0,0.0,0,0.0,0,Missing,0,7,2008,WD,Normal,12.312682380588432,0,0,0
734,20,RL,4.382026634673881,9.210340371976184,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,48.0,26.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,270.0,864.0,GasA,Ex,Y,SBrkr,7.042286171939743,0.0,0,7.042286171939743,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,48.0,RFn,1,264.0,TA,TA,Y,165.0,0.0,0.0,0,0.0,0,GdWo,400,3,2009,WD,Normal,11.786001385032646,0,0,0
735,20,RL,4.23410650459726,9.102532419341877,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,39.0,39.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,948.0,948.0,GasA,TA,Y,SBrkr,6.854354502255021,0.0,0,6.854354502255021,0,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,39.0,Unf,1,300.0,TA,TA,Y,147.0,0.0,0.0,0,0.0,0,Missing,0,5,2007,WD,Family,11.589886506106357,1,0,0
736,75,RM,4.0943445622221,9.287301413112312,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,Rare,7,7,92.0,36.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,6.779921907472252,888.0,0,7.477604243197589,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,92.0,Unf,2,320.0,TA,TA,N,0.0,25.0,0.0,0,0.0,0,Missing,0,10,2006,WD,Normal,12.0015054797889,0,0,0
737,90,RL,4.0943445622221,9.052984561199976,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,56.0,56.0,Gable,CompShg,Stucco,Rare,None,0.0,TA,TA,CBlock,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Gd,N,FuseF,6.946975992135418,0.0,0,6.946975992135418,0,0,2,0,2,2,TA,6,Typ,0,Missing,Detchd,57.0,Unf,2,400.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,7,2006,WD,Normal,11.44571671527678,0,0,0
